Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1.0000000000000002e-06,63.35972213745117,63.30232620239258,3.108961709855886e+27,0.9440009593963623
50,tensor(0.0100),6.6953864097595215,6.709564208984375,820.57275390625,38.42840075492859
100,tensor(0.0060),5.24141263961792,5.248996257781982,190.5591278076172,76.06800508499146
150,tensor(0.0092),4.799487590789795,4.815187931060791,123.41937255859375,114.47559595108032
200,tensor(0.0026),4.3882317543029785,4.353256702423096,77.8504867553711,156.77000188827515
250,tensor(0.0099),4.079030513763428,4.01641321182251,55.59423828125,194.8079400062561
300,tensor(0.0080),3.612138509750366,3.5576794147491455,35.10056686401367,233.44387197494507
350,tensor(0.0045),3.4824764728546143,3.387735366821289,29.60314178466797,271.8966488838196
400,tensor(0.0013),3.3542897701263428,3.3830673694610596,29.494033813476562,310.7013638019562
450,1.0000000000000002e-06,3.297398328781128,3.3485183715820312,28.462570190429688,348.86482095718384
499,1.0000000000000002e-06,3.3635644912719727,3.345647096633911,28.398618698120117,393.26871705055237
